id_visita,id_delegado,id_medico,fecha
V002475,DEL008,MED0315,2024-01-26
V003539,DEL029,MED0436,2024-01-26
V004119,DEL047,MED0510,2024-01-26
V005327,DEL027,MED0669,2024-01-26
V005973,DEL012,MED0731,2024-01-26
V006059,DEL013,MED0748,2024-01-26
V006510,DEL047,MED0801,2024-01-26
V006860,DEL023,MED0846,2024-01-26
V007183,DEL003,MED0885,2024-01-26
V007218,DEL026,MED0890,2024-01-26
V008291,DEL033,MED1013,2024-01-26
V008724,DEL028,MED1066,2024-01-26
V009255,DEL024,MED1111,2024-01-26
V009820,DEL047,MED1186,2024-01-26
V009888,DEL049,MED1189,2024-01-26
V010288,DEL023,MED1231,2024-01-26
V010570,DEL023,MED1275,2024-01-26
V010793,DEL004,MED1308,2024-01-26
V011127,DEL015,MED1365,2024-01-26
V012771,DEL042,MED1526,2024-01-26
V013720,DEL010,MED1616,2024-01-26
V014330,DEL031,MED1676,2024-01-26
V015234,DEL031,MED1777,2024-01-26
V015973,DEL029,MED1864,2024-01-26
V016031,DEL017,MED1875,2024-01-26
V001670,DEL044,MED0203,2024-01-27
V002104,DEL013,MED0272,2024-01-27
V002851,DEL050,MED0356,2024-01-27
V003517,DEL003,MED0432,2024-01-27
V004352,DEL016,MED0536,2024-01-27
V005398,DEL046,MED0674,2024-01-27
V005618,DEL023,MED0701,2024-01-27
V005622,DEL023,MED0701,2024-01-27
V005691,DEL044,MED0707,2024-01-27
V006164,DEL027,MED0752,2024-01-27
V007713,DEL010,MED0960,2024-01-27
V008958,DEL038,MED1088,2024-01-27
V009297,DEL026,MED1113,2024-01-27
V011033,DEL043,MED1356,2024-01-27
V011062,DEL031,MED1359,2024-01-27
V011125,DEL015,MED1365,2024-01-27
V011485,DEL034,MED1400,2024-01-27
V011590,DEL018,MED1412,2024-01-27
V013145,DEL023,MED1569,2024-01-27
V013298,DEL017,MED1584,2024-01-27
V013863,DEL024,MED1624,2024-01-27
V014688,DEL038,MED1710,2024-01-27
V015261,DEL039,MED1778,2024-01-27
V015531,DEL038,MED1808,2024-01-27
V015648,DEL011,MED1820,2024-01-27
V016319,DEL007,MED1912,2024-01-27
V016508,DEL021,MED1945,2024-01-27
V016680,DEL047,MED1962,2024-01-27
V000343,DEL002,MED0046,2024-01-28
V001325,DEL036,MED0158,2024-01-28
V002546,DEL008,MED0323,2024-01-28
V003646,DEL043,MED0447,2024-01-28
V004301,DEL027,MED0532,2024-01-28
V005314,DEL036,MED0666,2024-01-28
V005427,DEL016,MED0676,2024-01-28
V005502,DEL005,MED0686,2024-01-28
V005718,DEL049,MED0709,2024-01-28
V005810,DEL027,MED0719,2024-01-28
V005873,DEL047,MED0726,2024-01-28
V006542,DEL028,MED0803,2024-01-28
V009175,DEL039,MED1103,2024-01-28
V009298,DEL026,MED1113,2024-01-28
V009634,DEL022,MED1170,2024-01-28
V009700,DEL033,MED1177,2024-01-28
V010407,DEL032,MED1244,2024-01-28
V010783,DEL004,MED1308,2024-01-28
V012373,DEL028,MED1490,2024-01-28
V013272,DEL038,MED1582,2024-01-28
V013535,DEL049,MED1600,2024-01-28
V014996,DEL015,MED1752,2024-01-28
V015431,DEL020,MED1797,2024-01-28
V015945,DEL039,MED1861,2024-01-28
V016504,DEL021,MED1945,2024-01-28
V000984,DEL013,MED0117,2024-02-01
V001238,DEL033,MED0147,2024-02-01
V002307,DEL042,MED0297,2024-02-01
V002692,DEL030,MED0342,2024-02-01
V003708,DEL049,MED0452,2024-02-01
V003943,DEL042,MED0478,2024-02-01
V005829,DEL010,MED0720,2024-02-01
V007093,DEL015,MED0878,2024-02-01
V007837,DEL015,MED0970,2024-02-01
V007856,DEL036,MED0971,2024-02-01
V008240,DEL035,MED1005,2024-02-01
V009253,DEL024,MED1111,2024-02-01
V009547,DEL033,MED1162,2024-02-01
V009563,DEL033,MED1165,2024-02-01
V010037,DEL033,MED1200,2024-02-01
V010363,DEL050,MED1241,2024-02-01
V010392,DEL020,MED1243,2024-02-01
V010395,DEL020,MED1243,2024-02-01
V010595,DEL010,MED1280,2024-02-01
V011968,DEL001,MED1445,2024-02-01
V012279,DEL026,MED1470,2024-02-01
V012392,DEL009,MED1491,2024-02-01
V012600,DEL022,MED1511,2024-02-01
V012690,DEL036,MED1520,2024-02-01
V014091,DEL030,MED1647,2024-02-01
V014143,DEL038,MED1651,2024-02-01
V015900,DEL046,MED1856,2024-02-01
V015960,DEL028,MED1862,2024-02-01
V016260,DEL024,MED1901,2024-02-01
V016344,DEL001,MED1915,2024-02-01
V016430,DEL015,MED1933,2024-02-01
V001321,DEL036,MED0158,2024-02-02
V002548,DEL008,MED0323,2024-02-02
V003020,DEL044,MED0377,2024-02-02
V003212,DEL019,MED0396,2024-02-02
V004603,DEL012,MED0568,2024-02-02
V005135,DEL001,MED0641,2024-02-02
V005307,DEL036,MED0666,2024-02-02
V005627,DEL023,MED0701,2024-02-02
V005666,DEL018,MED0703,2024-02-02
V006209,DEL013,MED0758,2024-02-02
V006450,DEL042,MED0794,2024-02-02
V007075,DEL025,MED0875,2024-02-02
V007824,DEL015,MED0970,2024-02-02
V009733,DEL034,MED1179,2024-02-02
V010355,DEL050,MED1241,2024-02-02
V010582,DEL037,MED1276,2024-02-02
V010786,DEL004,MED1308,2024-02-02
V010871,DEL010,MED1326,2024-02-02
V011220,DEL046,MED1369,2024-02-02
V012720,DEL002,MED1521,2024-02-02
V013001,DEL019,MED1556,2024-02-02
V015152,DEL035,MED1769,2024-02-02
V015839,DEL011,MED1853,2024-02-02
V016063,DEL001,MED1876,2024-02-02
V016248,DEL017,MED1896,2024-02-02
V016297,DEL029,MED1906,2024-02-02
V000221,DEL010,MED0035,2024-02-03
V000653,DEL001,MED0076,2024-02-03
V000735,DEL043,MED0085,2024-02-03
V000761,DEL024,MED0090,2024-02-03
V000780,DEL041,MED0093,2024-02-03
V001220,DEL033,MED0147,2024-02-03
V002350,DEL042,MED0299,2024-02-03
V002402,DEL038,MED0307,2024-02-03
V003067,DEL013,MED0383,2024-02-03
V004081,DEL034,MED0497,2024-02-03
V006185,DEL019,MED0753,2024-02-03
V006685,DEL016,MED0821,2024-02-03
V008447,DEL014,MED1035,2024-02-03
V008926,DEL006,MED1087,2024-02-03
V009637,DEL022,MED1170,2024-02-03
V009828,DEL047,MED1186,2024-02-03
V010663,DEL050,MED1288,2024-02-03
V011595,DEL025,MED1413,2024-02-03
V011638,DEL046,MED1419,2024-02-03
V011972,DEL001,MED1445,2024-02-03
V012198,DEL036,MED1461,2024-02-03
V012221,DEL041,MED1464,2024-02-03
V012826,DEL006,MED1540,2024-02-03
V013212,DEL013,MED1575,2024-02-03
V013443,DEL048,MED1591,2024-02-03
V013915,DEL013,MED1631,2024-02-03
V014634,DEL010,MED1703,2024-02-03
V000502,DEL032,MED0060,2024-02-04
V001803,DEL050,MED0220,2024-02-04
V002227,DEL007,MED0287,2024-02-04
V002650,DEL008,MED0341,2024-02-04
V002706,DEL030,MED0342,2024-02-04
V003470,DEL025,MED0429,2024-02-04
V003511,DEL003,MED0432,2024-02-04
V003623,DEL018,MED0446,2024-02-04
V004415,DEL018,MED0543,2024-02-04
V004514,DEL047,MED0555,2024-02-04
V004711,DEL008,MED0576,2024-02-04
V004836,DEL044,MED0593,2024-02-04
V005086,DEL002,MED0630,2024-02-04
V005450,DEL029,MED0680,2024-02-04
V005598,DEL001,MED0699,2024-02-04
V006019,DEL030,MED0739,2024-02-04
V006273,DEL011,MED0766,2024-02-04
V006853,DEL023,MED0846,2024-02-04
V007737,DEL021,MED0963,2024-02-04
V009012,DEL035,MED1091,2024-02-04
V009630,DEL022,MED1170,2024-02-04
V010260,DEL018,MED1225,2024-02-04
V011559,DEL028,MED1408,2024-02-04
V011767,DEL048,MED1430,2024-02-04
V013278,DEL038,MED1582,2024-02-04
V013672,DEL010,MED1615,2024-02-04
V013752,DEL032,MED1620,2024-02-04
V013875,DEL024,MED1624,2024-02-04
V014060,DEL013,MED1642,2024-02-04
V014338,DEL031,MED1676,2024-02-04
V014390,DEL043,MED1678,2024-02-04
V015683,DEL048,MED1827,2024-02-04
V000353,DEL016,MED0048,2024-02-05
V000662,DEL001,MED0076,2024-02-05
V000751,DEL049,MED0088,2024-02-05
V000837,DEL019,MED0102,2024-02-05
V001229,DEL033,MED0147,2024-02-05
V002717,DEL025,MED0343,2024-02-05
V004372,DEL016,MED0540,2024-02-05
V004735,DEL011,MED0580,2024-02-05
V005328,DEL027,MED0669,2024-02-05
V005854,DEL031,MED0725,2024-02-05
V006533,DEL028,MED0803,2024-02-05
V007348,DEL049,MED0900,2024-02-05
V007641,DEL006,MED0952,2024-02-05
V007723,DEL006,MED0961,2024-02-05
V008304,DEL039,MED1014,2024-02-05
V008389,DEL043,MED1030,2024-02-05
V009969,DEL027,MED1195,2024-02-05
V010475,DEL023,MED1253,2024-02-05
V010836,DEL021,MED1316,2024-02-05
V011399,DEL048,MED1391,2024-02-05
V011695,DEL021,MED1423,2024-02-05
V012170,DEL038,MED1459,2024-02-05
V012312,DEL033,MED1475,2024-02-05
V013301,DEL017,MED1584,2024-02-05
V014286,DEL002,MED1674,2024-02-05
V015967,DEL029,MED1864,2024-02-05
V016078,DEL001,MED1876,2024-02-05
V016274,DEL049,MED1902,2024-02-05
V016294,DEL029,MED1906,2024-02-05
V016871,DEL011,MED1988,2024-02-05
V000334,DEL039,MED0044,2024-02-06
V000817,DEL044,MED0095,2024-02-06
V001663,DEL039,MED0202,2024-02-06
V003835,DEL003,MED0467,2024-02-06
V004138,DEL026,MED0513,2024-02-06
V005143,DEL019,MED0642,2024-02-06
V005379,DEL026,MED0673,2024-02-06
V006133,DEL048,MED0751,2024-02-06
V006302,DEL021,MED0769,2024-02-06
V007374,DEL005,MED0905,2024-02-06
V007498,DEL034,MED0923,2024-02-06
V007525,DEL030,MED0926,2024-02-06
V007722,DEL006,MED0961,2024-02-06
V007755,DEL049,MED0964,2024-02-06
V008091,DEL047,MED0993,2024-02-06
V008405,DEL020,MED1032,2024-02-06
V008749,DEL049,MED1071,2024-02-06
V008776,DEL008,MED1072,2024-02-06
V009141,DEL036,MED1102,2024-02-06
V010780,DEL004,MED1308,2024-02-06
V011461,DEL049,MED1399,2024-02-06
V012715,DEL002,MED1521,2024-02-06
V013474,DEL018,MED1592,2024-02-06
V013506,DEL042,MED1595,2024-02-06
V013816,DEL007,MED1622,2024-02-06
V013824,DEL016,MED1623,2024-02-06
V013975,DEL018,MED1633,2024-02-06
V014762,DEL048,MED1717,2024-02-06
V015681,DEL048,MED1827,2024-02-06
V016351,DEL033,MED1918,2024-02-06
V002696,DEL030,MED0342,2024-02-07
V002901,DEL002,MED0363,2024-02-07
V004364,DEL016,MED0540,2024-02-07
V005720,DEL049,MED0709,2024-02-07
V005811,DEL027,MED0719,2024-02-07
V006105,DEL046,MED0750,2024-02-07
V006462,DEL020,MED0795,2024-02-07
V007738,DEL021,MED0963,2024-02-07
V007791,DEL024,MED0968,2024-02-07
V007899,DEL045,MED0973,2024-02-07
V008207,DEL022,MED1002,2024-02-07
V008402,DEL020,MED1032,2024-02-07
V008508,DEL033,MED1041,2024-02-07
V009226,DEL035,MED1109,2024-02-07
V010042,DEL033,MED1200,2024-02-07
V010293,DEL040,MED1232,2024-02-07
V010412,DEL032,MED1244,2024-02-07
V012480,DEL023,MED1497,2024-02-07
V013036,DEL003,MED1560,2024-02-07
V014684,DEL007,MED1707,2024-02-07
V015300,DEL018,MED1779,2024-02-07
V016340,DEL001,MED1915,2024-02-07
V016381,DEL049,MED1930,2024-02-07
V016569,DEL039,MED1951,2024-02-07
V016788,DEL011,MED1977,2024-02-07
V000076,DEL007,MED0016,2024-02-08
V000324,DEL016,MED0043,2024-02-08
V000893,DEL049,MED0108,2024-02-08
V001032,DEL008,MED0125,2024-02-08
V001298,DEL024,MED0157,2024-02-08
V003691,DEL013,MED0450,2024-02-08
V003710,DEL049,MED0452,2024-02-08
V003976,DEL026,MED0481,2024-02-08
V005007,DEL006,MED0622,2024-02-08
V005097,DEL024,MED0633,2024-02-08
V005172,DEL008,MED0649,2024-02-08
V006220,DEL013,MED0758,2024-02-08
V006986,DEL025,MED0865,2024-02-08
V007764,DEL049,MED0964,2024-02-08
V008238,DEL035,MED1005,2024-02-08
V008505,DEL033,MED1041,2024-02-08
V009249,DEL024,MED1111,2024-02-08
V010459,DEL025,MED1249,2024-02-08
V010791,DEL004,MED1308,2024-02-08
V011130,DEL015,MED1365,2024-02-08
V012029,DEL030,MED1448,2024-02-08
V013333,DEL034,MED1585,2024-02-08
V013390,DEL027,MED1589,2024-02-08
V014021,DEL044,MED1638,2024-02-08
V014469,DEL048,MED1692,2024-02-08
V016079,DEL001,MED1876,2024-02-08
V000174,DEL033,MED0025,2024-02-09
V000307,DEL049,MED0042,2024-02-09
V001714,DEL040,MED0210,2024-02-09
V002053,DEL046,MED0260,2024-02-09
V002555,DEL025,MED0324,2024-02-09
V002850,DEL050,MED0356,2024-02-09
V003834,DEL003,MED0467,2024-02-09
V004168,DEL017,MED0517,2024-02-09
V004703,DEL029,MED0575,2024-02-09
V004834,DEL044,MED0593,2024-02-09
V005453,DEL029,MED0680,2024-02-09
V005562,DEL023,MED0691,2024-02-09
V006134,DEL048,MED0751,2024-02-09
V006208,DEL013,MED0758,2024-02-09
V006370,DEL017,MED0784,2024-02-09
V007174,DEL003,MED0885,2024-02-09
V007855,DEL036,MED0971,2024-02-09
V007970,DEL009,MED0981,2024-02-09
V008011,DEL023,MED0984,2024-02-09
V008701,DEL035,MED1061,2024-02-09
V009658,DEL009,MED1171,2024-02-09
V011214,DEL046,MED1369,2024-02-09
V012081,DEL045,MED1450,2024-02-09
V012372,DEL028,MED1490,2024-02-09
V012376,DEL009,MED1491,2024-02-09
V012635,DEL016,MED1517,2024-02-09
V012885,DEL049,MED1542,2024-02-09
V012896,DEL049,MED1542,2024-02-09
V013897,DEL047,MED1628,2024-02-09
V014433,DEL008,MED1685,2024-02-09
V014714,DEL039,MED1714,2024-02-09
V014967,DEL012,MED1749,2024-02-09
V015609,DEL016,MED1817,2024-02-09
V016457,DEL044,MED1941,2024-02-09
V016784,DEL011,MED1977,2024-02-09
V000879,DEL049,MED0108,2024-02-10
V000937,DEL021,MED0113,2024-02-10
V002415,DEL010,MED0308,2024-02-10
V003763,DEL014,MED0457,2024-02-10
V004233,DEL039,MED0527,2024-02-10
V005628,DEL023,MED0701,2024-02-10
V006272,DEL011,MED0766,2024-02-10
V007175,DEL003,MED0885,2024-02-10
V007272,DEL043,MED0895,2024-02-10
V009206,DEL004,MED1105,2024-02-10
V009438,DEL018,MED1139,2024-02-10
V009825,DEL047,MED1186,2024-02-10
V010007,DEL019,MED1199,2024-02-10
V011031,DEL043,MED1356,2024-02-10
V011184,DEL034,MED1367,2024-02-10
V013346,DEL033,MED1586,2024-02-10
V015141,DEL035,MED1769,2024-02-10
V015620,DEL009,MED1818,2024-02-10
V016005,DEL033,MED1872,2024-02-10
V016175,DEL025,MED1891,2024-02-10
V000184,DEL030,MED0027,2024-02-11
V000361,DEL016,MED0048,2024-02-11
V001116,DEL033,MED0134,2024-02-11
V002427,DEL021,MED0309,2024-02-11
V004721,DEL009,MED0578,2024-02-11
V005395,DEL046,MED0674,2024-02-11
V006009,DEL003,MED0736,2024-02-11
V006973,DEL019,MED0864,2024-02-11
V007438,DEL044,MED0910,2024-02-11
V007836,DEL015,MED0970,2024-02-11
V008063,DEL012,MED0991,2024-02-11
V008801,DEL042,MED1075,2024-02-11
V009324,DEL007,MED1119,2024-02-11
V009353,DEL009,MED1122,2024-02-11
V011536,DEL022,MED1405,2024-02-11
V011641,DEL046,MED1419,2024-02-11
V012461,DEL023,MED1494,2024-02-11
V012614,DEL011,MED1513,2024-02-11
V012803,DEL003,MED1531,2024-02-11
V012933,DEL018,MED1545,2024-02-11
V013796,DEL038,MED1621,2024-02-11
V014896,DEL002,MED1741,2024-02-11
V014993,DEL027,MED1750,2024-02-11
V015108,DEL023,MED1768,2024-02-11
V015719,DEL022,MED1836,2024-02-11
V016785,DEL011,MED1977,2024-02-11
V001708,DEL040,MED0210,2024-02-12
V004265,DEL041,MED0528,2024-02-12
V004517,DEL047,MED0555,2024-02-12
V004666,DEL018,MED0573,2024-02-12
V005142,DEL019,MED0642,2024-02-12
V005313,DEL036,MED0666,2024-02-12
V005621,DEL023,MED0701,2024-02-12
V005772,DEL014,MED0714,2024-02-12
V007142,DEL025,MED0882,2024-02-12
V007246,DEL014,MED0893,2024-02-12
V007366,DEL038,MED0902,2024-02-12
V007424,DEL030,MED0909,2024-02-12
V007898,DEL045,MED0973,2024-02-12
V008799,DEL042,MED1075,2024-02-12
V009238,DEL047,MED1110,2024-02-12
V009525,DEL016,MED1159,2024-02-12
V009844,DEL018,MED1187,2024-02-12
V010132,DEL033,MED1213,2024-02-12
V010147,DEL044,MED1214,2024-02-12
V011561,DEL028,MED1408,2024-02-12
V012090,DEL006,MED1451,2024-02-12
V012622,DEL004,MED1514,2024-02-12
V014472,DEL048,MED1692,2024-02-12
V014595,DEL020,MED1700,2024-02-12
V015301,DEL018,MED1779,2024-02-12
V016372,DEL032,MED1925,2024-02-12
V000241,DEL024,MED0038,2024-02-13
V000585,DEL022,MED0069,2024-02-13
V000860,DEL041,MED0106,2024-02-13
V000881,DEL049,MED0108,2024-02-13
V001009,DEL026,MED0123,2024-02-13
V002785,DEL018,MED0353,2024-02-13
V003018,DEL041,MED0376,2024-02-13
V003588,DEL036,MED0441,2024-02-13
V003674,DEL026,MED0448,2024-02-13
V004994,DEL006,MED0622,2024-02-13
V005655,DEL033,MED0702,2024-02-13
V005975,DEL012,MED0731,2024-02-13
V006057,DEL013,MED0748,2024-02-13
V009567,DEL033,MED1165,2024-02-13
V009731,DEL034,MED1179,2024-02-13
V009889,DEL049,MED1189,2024-02-13
V011232,DEL046,MED1369,2024-02-13
V011563,DEL028,MED1408,2024-02-13
V012457,DEL022,MED1493,2024-02-13
V012462,DEL023,MED1494,2024-02-13
V012606,DEL014,MED1512,2024-02-13
V012671,DEL037,MED1519,2024-02-13
V012687,DEL036,MED1520,2024-02-13
V013971,DEL018,MED1633,2024-02-13
V015095,DEL049,MED1765,2024-02-13
V016102,DEL009,MED1879,2024-02-13
V016450,DEL017,MED1939,2024-02-13
V016782,DEL011,MED1977,2024-02-13
V016875,DEL019,MED1989,2024-02-13
V002720,DEL026,MED0344,2024-02-14
V002857,DEL050,MED0356,2024-02-14
V003208,DEL019,MED0396,2024-02-14
V005827,DEL010,MED0720,2024-02-14
V006243,DEL026,MED0760,2024-02-14
V006345,DEL048,MED0778,2024-02-14
V006643,DEL033,MED0818,2024-02-14
V006702,DEL043,MED0827,2024-02-14
V007001,DEL025,MED0865,2024-02-14
V007074,DEL025,MED0875,2024-02-14
V008499,DEL033,MED1041,2024-02-14
V009145,DEL036,MED1102,2024-02-14
V010358,DEL050,MED1241,2024-02-14
V010408,DEL032,MED1244,2024-02-14
V011075,DEL031,MED1359,2024-02-14
V011176,DEL034,MED1367,2024-02-14
V014010,DEL008,MED1634,2024-02-14
V014012,DEL043,MED1635,2024-02-14
V014161,DEL029,MED1655,2024-02-14
V015143,DEL035,MED1769,2024-02-14
V015559,DEL041,MED1809,2024-02-14
V015816,DEL020,MED1850,2024-02-14
V015914,DEL050,MED1860,2024-02-14
V016555,DEL046,MED1950,2024-02-14
V016748,DEL010,MED1974,2024-02-14
V000296,DEL049,MED0042,2024-02-15
V001660,DEL039,MED0202,2024-02-15
V002224,DEL007,MED0287,2024-02-15
V003227,DEL023,MED0398,2024-02-15
V004411,DEL018,MED0543,2024-02-15
V004568,DEL030,MED0559,2024-02-15
V004688,DEL014,MED0574,2024-02-15
V004820,DEL048,MED0591,2024-02-15
V006087,DEL046,MED0750,2024-02-15
V007747,DEL049,MED0964,2024-02-15
V009392,DEL032,MED1131,2024-02-15
V009469,DEL039,MED1144,2024-02-15
V010775,DEL004,MED1308,2024-02-15
V011447,DEL049,MED1399,2024-02-15
V011857,DEL033,MED1436,2024-02-15
V012434,DEL003,MED1492,2024-02-15
V013606,DEL031,MED1603,2024-02-15
V013612,DEL031,MED1603,2024-02-15
V013973,DEL018,MED1633,2024-02-15
V015330,DEL035,MED1783,2024-02-15
V000297,DEL049,MED0042,2024-02-16
V001097,DEL009,MED0130,2024-02-16
V001758,DEL035,MED0215,2024-02-16
V002500,DEL034,MED0319,2024-02-16
V002721,DEL026,MED0344,2024-02-16
V003433,DEL039,MED0423,2024-02-16
V004228,DEL039,MED0527,2024-02-16
V004630,DEL048,MED0572,2024-02-16
V007716,DEL010,MED0960,2024-02-16
V008206,DEL022,MED1002,2024-02-16
V009131,DEL036,MED1102,2024-02-16
V012140,DEL016,MED1456,2024-02-16
V016717,DEL005,MED1973,2024-02-16
V016908,DEL026,MED1999,2024-02-16
V000821,DEL030,MED0097,2024-02-17
V001707,DEL040,MED0210,2024-02-17
V002658,DEL008,MED0341,2024-02-17
V002738,DEL008,MED0345,2024-02-17
V003072,DEL013,MED0383,2024-02-17
V003486,DEL014,MED0431,2024-02-17
V004003,DEL015,MED0486,2024-02-17
V004452,DEL029,MED0547,2024-02-17
V005448,DEL029,MED0680,2024-02-17
V005708,DEL014,MED0708,2024-02-17
V006749,DEL036,MED0833,2024-02-17
V006967,DEL007,MED0863,2024-02-17
V010311,DEL040,MED1235,2024-02-17
V010856,DEL002,MED1325,2024-02-17
V013072,DEL024,MED1563,2024-02-17
V013567,DEL045,MED1601,2024-02-17
V014027,DEL043,MED1641,2024-02-17
V014283,DEL002,MED1674,2024-02-17
V015760,DEL025,MED1842,2024-02-17
V016659,DEL001,MED1959,2024-02-17
V016744,DEL010,MED1974,2024-02-17
V000272,DEL018,MED0040,2024-02-18
V000450,DEL017,MED0057,2024-02-18
V000465,DEL002,MED0058,2024-02-18
V002389,DEL042,MED0305,2024-02-18
V002659,DEL008,MED0341,2024-02-18
V002898,DEL002,MED0363,2024-02-18
V002950,DEL010,MED0368,2024-02-18
V002982,DEL001,MED0374,2024-02-18
V003225,DEL023,MED0398,2024-02-18
V003360,DEL023,MED0408,2024-02-18
V004477,DEL020,MED0549,2024-02-18
V004799,DEL048,MED0586,2024-02-18
V004942,DEL035,MED0614,2024-02-18
V005589,DEL008,MED0698,2024-02-18
V007118,DEL033,MED0881,2024-02-18
V008805,DEL042,MED1075,2024-02-18
V009544,DEL033,MED1162,2024-02-18
V009598,DEL047,MED1167,2024-02-18
V009847,DEL018,MED1187,2024-02-18
V011129,DEL015,MED1365,2024-02-18
V012952,DEL019,MED1548,2024-02-18
V013028,DEL019,MED1559,2024-02-18
V013676,DEL010,MED1615,2024-02-18
V014468,DEL048,MED1692,2024-02-18
V015195,DEL024,MED1775,2024-02-18
V016909,DEL026,MED1999,2024-02-18
V000291,DEL049,MED0042,2024-02-19
V000727,DEL043,MED0085,2024-02-19
V000997,DEL049,MED0122,2024-02-19
V002734,DEL008,MED0345,2024-02-19
V003102,DEL002,MED0386,2024-02-19
V003898,DEL040,MED0474,2024-02-19
V004149,DEL044,MED0515,2024-02-19
V004236,DEL039,MED0527,2024-02-19
V004636,DEL048,MED0572,2024-02-19
V004916,DEL038,MED0604,2024-02-19
V005188,DEL039,MED0650,2024-02-19
V005351,DEL011,MED0671,2024-02-19
V006975,DEL019,MED0864,2024-02-19
V007358,DEL021,MED0901,2024-02-19
V007481,DEL010,MED0921,2024-02-19
V007574,DEL032,MED0934,2024-02-19
V007828,DEL015,MED0970,2024-02-19
V007895,DEL045,MED0973,2024-02-19
V007976,DEL020,MED0982,2024-02-19
V008272,DEL042,MED1009,2024-02-19
V008792,DEL031,MED1074,2024-02-19
V009358,DEL019,MED1123,2024-02-19
V009727,DEL034,MED1179,2024-02-19
V011553,DEL009,MED1406,2024-02-19
V011971,DEL001,MED1445,2024-02-19
V011997,DEL021,MED1446,2024-02-19
V012124,DEL016,MED1455,2024-02-19
V012931,DEL018,MED1545,2024-02-19
V013002,DEL019,MED1556,2024-02-19
V000204,DEL022,MED0032,2024-02-20
V000363,DEL016,MED0048,2024-02-20
V000869,DEL001,MED0107,2024-02-20
V001090,DEL013,MED0129,2024-02-20
V001511,DEL034,MED0186,2024-02-20
V001832,DEL008,MED0224,2024-02-20
V001876,DEL021,MED0229,2024-02-20
V001951,DEL033,MED0245,2024-02-20
V002416,DEL010,MED0308,2024-02-20
V003716,DEL049,MED0452,2024-02-20
V004089,DEL043,MED0499,2024-02-20
V005553,DEL030,MED0690,2024-02-20
V005605,DEL011,MED0700,2024-02-20
V007312,DEL041,MED0896,2024-02-20
V007488,DEL030,MED0922,2024-02-20
V007687,DEL029,MED0955,2024-02-20
V007729,DEL027,MED0962,2024-02-20
V008021,DEL035,MED0986,2024-02-20
V009275,DEL010,MED1112,2024-02-20
V010664,DEL050,MED1288,2024-02-20
V010765,DEL003,MED1307,2024-02-20
V011195,DEL034,MED1367,2024-02-20
V013336,DEL034,MED1585,2024-02-20
V013834,DEL016,MED1623,2024-02-20
V013837,DEL016,MED1623,2024-02-20
V014164,DEL029,MED1655,2024-02-20
V014880,DEL001,MED1736,2024-02-20
V015618,DEL009,MED1818,2024-02-20
V016178,DEL025,MED1891,2024-02-20
V016216,DEL037,MED1894,2024-02-20
V000036,DEL012,MED0011,2024-02-21
V000633,DEL039,MED0073,2024-02-21
V000934,DEL021,MED0113,2024-02-21
V001100,DEL009,MED0130,2024-02-21
V002947,DEL010,MED0368,2024-02-21
V003961,DEL040,MED0480,2024-02-21
V004626,DEL048,MED0572,2024-02-21
V004693,DEL014,MED0574,2024-02-21
V005425,DEL016,MED0676,2024-02-21
V005612,DEL011,MED0700,2024-02-21
V005760,DEL014,MED0714,2024-02-21
V006055,DEL013,MED0748,2024-02-21
V006437,DEL038,MED0793,2024-02-21
V006481,DEL035,MED0796,2024-02-21
V006532,DEL028,MED0803,2024-02-21
V006669,DEL039,MED0819,2024-02-21
V007324,DEL002,MED0897,2024-02-21
V007943,DEL041,MED0978,2024-02-21
V008962,DEL031,MED1089,2024-02-21
V010204,DEL017,MED1221,2024-02-21
V012049,DEL031,MED1449,2024-02-21
V012795,DEL003,MED1530,2024-02-21
V013952,DEL003,MED1632,2024-02-21
V014554,DEL018,MED1698,2024-02-21
V015293,DEL018,MED1779,2024-02-21
V015386,DEL027,MED1793,2024-02-21
V016399,DEL025,MED1931,2024-02-21
V001162,DEL011,MED0137,2024-02-22
V001750,DEL016,MED0214,2024-02-22
V003032,DEL007,MED0378,2024-02-22
V003240,DEL002,MED0400,2024-02-22
V003525,DEL011,MED0433,2024-02-22
V003825,DEL038,MED0466,2024-02-22
V004229,DEL039,MED0527,2024-02-22
V006325,DEL038,MED0771,2024-02-22
V010036,DEL033,MED1200,2024-02-22
V011644,DEL046,MED1419,2024-02-22
V012174,DEL038,MED1459,2024-02-22
V012607,DEL014,MED1512,2024-02-22
V013544,DEL049,MED1600,2024-02-22
V015307,DEL018,MED1779,2024-02-22
V015583,DEL035,MED1810,2024-02-22
V016384,DEL025,MED1931,2024-02-22
V001881,DEL021,MED0229,2024-02-23
V002329,DEL036,MED0298,2024-02-23
V002611,DEL050,MED0337,2024-02-23
V003166,DEL018,MED0388,2024-02-23
V003398,DEL016,MED0415,2024-02-23
V005608,DEL011,MED0700,2024-02-23
V008229,DEL016,MED1003,2024-02-23
V009416,DEL017,MED1136,2024-02-23
V009566,DEL033,MED1165,2024-02-23
V009596,DEL047,MED1167,2024-02-23
