id_medico,mes,unidades_categoria,unidades_producto
MED0042,2024-12,336,74
MED0042,2025-01,410,89
MED0042,2025-02,382,82
MED0042,2025-03,424,83
MED0042,2025-04,517,111
MED0042,2025-05,520,105
MED0042,2025-06,441,91
MED0042,2025-07,496,121
MED0042,2025-08,475,104
MED0042,2025-09,493,104
MED0042,2025-10,381,84
MED0042,2025-11,338,71
MED0042,2025-12,560,131
MED0043,2024-01,147,34
MED0043,2024-02,139,32
MED0043,2024-03,145,36
MED0043,2024-04,127,27
MED0043,2024-05,148,31
MED0043,2024-06,144,28
MED0043,2024-07,140,34
MED0043,2024-08,138,31
MED0043,2024-09,137,28
MED0043,2024-10,116,22
MED0043,2024-11,106,25
MED0043,2024-12,109,25
MED0043,2025-01,117,28
MED0043,2025-02,138,35
MED0043,2025-03,139,35
MED0043,2025-04,150,34
MED0043,2025-05,129,29
MED0043,2025-06,123,32
MED0043,2025-07,129,31
MED0043,2025-08,130,28
MED0043,2025-09,118,26
MED0043,2025-10,108,24
MED0043,2025-11,114,29
MED0043,2025-12,136,33
MED0044,2024-01,1002,185
MED0044,2024-02,922,184
MED0044,2024-03,1136,213
MED0044,2024-04,1195,268
MED0044,2024-05,1201,251
MED0044,2024-06,1053,224
MED0044,2024-07,1034,255
MED0044,2024-08,1044,243
MED0044,2024-09,863,170
MED0044,2024-10,962,169
MED0044,2024-11,1034,186
MED0044,2024-12,1073,210
MED0044,2025-01,1140,217
MED0044,2025-02,1052,199
MED0044,2025-03,1115,230
MED0044,2025-04,1193,244
MED0044,2025-05,1246,245
MED0044,2025-06,1118,217
MED0044,2025-07,1001,166
MED0044,2025-08,1029,170
MED0044,2025-09,1080,214
MED0044,2025-10,1077,185
MED0044,2025-11,967,194
MED0044,2025-12,1084,226
MED0045,2024-01,146,20
MED0045,2024-02,133,16
MED0045,2024-03,166,20
MED0045,2024-04,151,20
MED0045,2024-05,143,17
MED0045,2024-06,136,18
MED0045,2024-07,142,16
MED0045,2024-08,139,15
MED0045,2024-09,108,14
MED0045,2024-10,110,13
MED0045,2024-11,95,11
MED0045,2024-12,151,18
MED0045,2025-01,160,21
MED0045,2025-02,145,17
MED0045,2025-03,160,20
MED0045,2025-04,157,20
MED0045,2025-05,128,15
MED0045,2025-06,129,16
MED0045,2025-07,135,15
MED0045,2025-08,136,15
MED0045,2025-09,154,20
MED0045,2025-10,133,19
MED0045,2025-11,115,14
MED0045,2025-12,145,18
MED0046,2024-01,391,84
MED0046,2024-02,346,80
MED0046,2024-03,350,57
MED0046,2024-04,377,68
MED0046,2024-05,314,60
MED0046,2024-06,409,84
MED0046,2024-07,318,61
MED0046,2024-08,363,73
MED0046,2024-09,314,64
MED0046,2024-10,277,54
MED0046,2024-11,315,61
MED0046,2024-12,326,62
MED0046,2025-01,351,60
MED0046,2025-02,361,73
MED0046,2025-03,345,70
MED0046,2025-04,337,68
MED0046,2025-05,302,60
MED0046,2025-06,347,61
MED0046,2025-07,347,69
MED0046,2025-08,317,55
MED0046,2025-09,247,49
MED0046,2025-10,302,53
MED0046,2025-11,325,67
MED0046,2025-12,334,57
MED0047,2024-01,205,27
MED0047,2024-02,227,29
MED0047,2024-03,231,23
MED0047,2024-04,200,21
MED0047,2024-05,188,22
MED0047,2024-06,225,25
MED0047,2024-07,200,24
MED0047,2024-08,170,18
MED0047,2024-09,180,20
MED0047,2024-10,183,21
MED0047,2024-11,182,21
MED0047,2024-12,203,24
MED0047,2025-01,195,30
MED0047,2025-02,172,30
MED0047,2025-03,210,29
MED0047,2025-04,215,35
MED0047,2025-05,205,36
MED0047,2025-06,223,37
MED0047,2025-07,205,30
MED0047,2025-08,208,35
MED0047,2025-09,160,26
MED0047,2025-10,233,32
MED0047,2025-11,179,28
MED0047,2025-12,199,34
MED0048,2024-01,449,130
MED0048,2024-02,518,153
MED0048,2024-03,507,145
MED0048,2024-04,425,137
MED0048,2024-05,527,131
MED0048,2024-06,502,142
MED0048,2024-07,473,123
MED0048,2024-08,428,134
MED0048,2024-09,378,114
MED0048,2024-10,483,133
MED0048,2024-11,456,126
MED0048,2024-12,485,136
MED0048,2025-01,494,147
MED0048,2025-02,524,133
MED0048,2025-03,489,140
MED0048,2025-04,436,124
MED0048,2025-05,480,124
MED0048,2025-06,523,148
MED0048,2025-07,485,119
MED0048,2025-08,384,112
MED0048,2025-09,483,123
MED0048,2025-10,460,143
MED0048,2025-11,394,108
MED0048,2025-12,506,141
MED0049,2024-01,356,37
MED0049,2024-02,336,41
MED0049,2024-03,348,37
MED0049,2024-04,343,36
MED0049,2024-05,343,38
MED0049,2024-06,349,45
MED0049,2024-07,336,40
MED0049,2024-08,345,40
MED0049,2024-09,391,40
MED0049,2024-10,306,34
MED0049,2024-11,330,38
MED0049,2024-12,320,40
MED0049,2025-01,287,36
MED0049,2025-02,320,48
MED0049,2025-03,355,49
MED0049,2025-04,364,47
MED0049,2025-05,319,45
MED0049,2025-06,424,69
MED0049,2025-07,330,41
MED0049,2025-08,341,36
MED0049,2025-09,258,34
MED0049,2025-10,300,46
MED0049,2025-11,334,46
MED0049,2025-12,371,48
MED0050,2024-01,523,128
MED0050,2024-02,480,127
MED0050,2024-03,486,128
MED0050,2024-04,503,125
MED0050,2024-05,465,133
MED0050,2024-06,438,120
MED0050,2024-07,397,103
MED0050,2024-08,512,136
MED0050,2024-09,397,96
MED0050,2024-10,394,106
MED0050,2024-11,412,108
MED0050,2024-12,463,139
MED0050,2025-01,478,132
MED0050,2025-02,462,121
MED0050,2025-03,475,113
MED0050,2025-04,493,115
MED0050,2025-05,471,127
MED0050,2025-06,464,103
MED0050,2025-07,432,102
MED0050,2025-08,470,116
MED0050,2025-09,404,121
MED0050,2025-10,385,93
MED0050,2025-11,424,112
MED0050,2025-12,524,142
MED0051,2024-01,112,32
MED0051,2024-02,139,39
MED0051,2024-03,172,47
MED0051,2024-04,134,39
MED0051,2024-05,134,37
MED0051,2024-06,148,31
MED0051,2024-07,157,39
MED0051,2024-08,149,41
MED0051,2024-09,111,26
MED0051,2024-10,131,38
MED0051,2024-11,126,38
MED0051,2024-12,137,37
MED0051,2025-01,133,42
MED0051,2025-02,156,42
MED0051,2025-03,144,39
MED0051,2025-04,150,45
MED0051,2025-05,149,35
MED0051,2025-06,168,48
MED0051,2025-07,133,42
MED0051,2025-08,137,38
MED0051,2025-09,122,36
MED0051,2025-10,159,40
MED0051,2025-11,148,50
MED0051,2025-12,157,48
MED0052,2024-01,386,65
MED0052,2024-02,462,97
MED0052,2024-03,374,78
MED0052,2024-04,489,87
MED0052,2024-05,418,78
MED0052,2024-06,382,74
MED0052,2024-07,504,87
MED0052,2024-08,395,75
MED0052,2024-09,370,71
MED0052,2024-10,473,93
MED0052,2024-11,351,62
MED0052,2024-12,438,71
MED0052,2025-01,405,93
MED0052,2025-02,405,82
MED0052,2025-03,380,75
MED0052,2025-04,433,98
MED0052,2025-05,371,66
MED0052,2025-06,429,87
MED0052,2025-07,357,75
MED0052,2025-08,369,75
MED0052,2025-09,382,88
MED0052,2025-10,322,68
MED0052,2025-11,451,88
MED0052,2025-12,437,98
MED0053,2024-01,397,48
MED0053,2024-02,475,56
MED0053,2024-03,390,42
MED0053,2024-04,498,55
MED0053,2024-05,429,47
MED0053,2024-06,480,52
MED0053,2024-07,415,47
MED0053,2024-08,407,50
MED0053,2024-09,438,48
MED0053,2024-10,418,50
MED0053,2024-11,400,38
MED0053,2024-12,351,40
MED0053,2025-01,358,43
MED0053,2025-02,352,35
MED0053,2025-03,398,31
MED0053,2025-04,483,48
MED0053,2025-05,474,54
MED0053,2025-06,417,48
MED0053,2025-07,386,43
MED0053,2025-08,345,38
MED0053,2025-09,385,46
MED0053,2025-10,415,39
MED0053,2025-11,404,45
MED0053,2025-12,341,38
MED0054,2024-01,295,61
MED0054,2024-02,319,76
MED0054,2024-03,328,81
MED0054,2024-04,362,90
MED0054,2024-05,309,67
MED0054,2024-06,330,77
MED0054,2024-07,290,62
MED0054,2024-08,295,67
MED0054,2024-09,282,68
MED0054,2024-10,300,77
MED0054,2024-11,301,65
MED0054,2024-12,248,54
MED0054,2025-01,313,71
MED0054,2025-02,283,61
MED0054,2025-03,308,67
MED0054,2025-04,327,73
MED0054,2025-05,326,77
MED0054,2025-06,261,60
MED0054,2025-07,337,79
MED0054,2025-08,296,67
MED0054,2025-09,291,63
MED0054,2025-10,304,74
MED0054,2025-11,321,77
MED0054,2025-12,278,65
MED0055,2024-01,319,62
MED0055,2024-02,341,67
MED0055,2024-03,305,68
MED0055,2024-04,342,68
MED0055,2024-05,337,70
MED0055,2024-06,325,61
MED0055,2024-07,311,59
MED0055,2024-08,295,68
MED0055,2024-09,323,64
MED0055,2024-10,290,63
MED0055,2024-11,250,53
MED0055,2024-12,306,71
MED0055,2025-01,324,73
MED0055,2025-02,294,72
MED0055,2025-03,319,80
MED0055,2025-04,336,71
MED0055,2025-05,301,59
MED0055,2025-06,292,66
MED0055,2025-07,307,65
MED0055,2025-08,358,77
MED0055,2025-09,304,67
MED0055,2025-10,305,60
MED0055,2025-11,299,57
MED0055,2025-12,270,60
MED0056,2024-01,503,109
MED0056,2024-02,515,98
MED0056,2024-03,504,92
MED0056,2024-04,528,100
MED0056,2024-05,499,82
MED0056,2024-06,527,98
MED0056,2024-07,415,80
MED0056,2024-08,426,83
MED0056,2024-09,464,102
MED0056,2024-10,444,75
MED0056,2024-11,495,93
MED0056,2024-12,435,82
MED0056,2025-01,532,93
MED0056,2025-02,413,74
MED0056,2025-03,671,128
MED0056,2025-04,518,96
MED0056,2025-05,622,109
MED0056,2025-06,480,99
MED0056,2025-07,550,100
MED0056,2025-08,499,119
MED0056,2025-09,424,82
MED0056,2025-10,479,95
MED0056,2025-11,463,82
MED0056,2025-12,513,100
MED0057,2024-01,154,38
MED0057,2024-02,151,35
MED0057,2024-03,140,36
MED0057,2024-04,157,38
MED0057,2024-05,171,40
MED0057,2024-06,155,38
MED0057,2024-07,147,33
MED0057,2024-08,132,28
MED0057,2024-09,131,31
MED0057,2024-10,135,34
MED0057,2024-11,108,23
MED0057,2024-12,167,40
MED0057,2025-01,147,34
MED0057,2025-02,166,31
MED0057,2025-03,130,29
MED0057,2025-04,145,28
MED0057,2025-05,175,37
MED0057,2025-06,160,33
MED0057,2025-07,150,30
MED0057,2025-08,165,33
MED0057,2025-09,152,33
MED0057,2025-10,141,29
MED0057,2025-11,126,27
MED0057,2025-12,166,35
MED0058,2024-01,1088,223
MED0058,2024-02,1095,239
MED0058,2024-03,1069,223
MED0058,2024-04,825,161
MED0058,2024-05,1090,253
MED0058,2024-06,1090,253
MED0058,2024-07,1038,259
MED0058,2024-08,1060,275
MED0058,2024-09,1063,266
MED0058,2024-10,1070,279
MED0058,2024-11,1100,213
MED0058,2024-12,1000,246
MED0058,2025-01,1019,229
MED0058,2025-02,1101,283
MED0058,2025-03,1172,252
MED0058,2025-04,1261,302
MED0058,2025-05,1062,257
MED0058,2025-06,1050,228
MED0058,2025-07,1163,304
MED0058,2025-08,1011,242
MED0058,2025-09,1074,230
MED0058,2025-10,1084,259
MED0058,2025-11,882,214
MED0058,2025-12,1041,249
MED0059,2024-01,351,66
MED0059,2024-02,354,72
MED0059,2024-03,362,76
MED0059,2024-04,390,84
MED0059,2024-05,403,87
MED0059,2024-06,368,66
MED0059,2024-07,341,74
MED0059,2024-08,327,65
MED0059,2024-09,371,71
MED0059,2024-10,404,79
MED0059,2024-11,360,70
MED0059,2024-12,365,72
MED0059,2025-01,395,67
MED0059,2025-02,391,74
MED0059,2025-03,355,62
MED0059,2025-04,448,82
MED0059,2025-05,355,67
MED0059,2025-06,342,67
MED0059,2025-07,425,74
MED0059,2025-08,340,59
MED0059,2025-09,324,65
MED0059,2025-10,329,54
MED0059,2025-11,414,79
MED0059,2025-12,363,61
MED0060,2024-01,377,67
MED0060,2024-02,366,78
MED0060,2024-03,412,80
MED0060,2024-04,388,76
MED0060,2024-05,379,67
MED0060,2024-06,309,69
MED0060,2024-07,363,72
MED0060,2024-08,381,74
MED0060,2024-09,359,70
MED0060,2024-10,381,70
MED0060,2024-11,390,75
MED0060,2024-12,422,89
MED0060,2025-01,422,69
MED0060,2025-02,473,89
MED0060,2025-03,419,80
MED0060,2025-04,376,70
MED0060,2025-05,358,66
MED0060,2025-06,377,63
MED0060,2025-07,379,65
MED0060,2025-08,355,61
MED0060,2025-09,420,65
MED0060,2025-10,359,65
MED0060,2025-11,392,67
MED0060,2025-12,382,60
MED0061,2024-01,132,19
MED0061,2024-02,150,21
MED0061,2024-03,122,17
MED0061,2024-04,133,20
MED0061,2024-05,155,21
MED0061,2024-06,120,20
MED0061,2024-07,124,19
MED0061,2024-08,141,17
MED0061,2024-09,131,18
MED0061,2024-10,143,21
MED0061,2024-11,123,16
MED0061,2024-12,152,24
MED0061,2025-01,137,22
MED0061,2025-02,134,20
MED0061,2025-03,132,18
MED0061,2025-04,144,23
MED0061,2025-05,116,16
MED0061,2025-06,124,19
MED0061,2025-07,147,18
MED0061,2025-08,121,18
MED0061,2025-09,133,19
MED0061,2025-10,124,20
MED0061,2025-11,132,17
MED0061,2025-12,119,15
MED0062,2024-01,320,80
MED0062,2024-02,310,84
MED0062,2024-03,353,86
MED0062,2024-04,343,83
MED0062,2024-05,343,69
MED0062,2024-06,246,54
MED0062,2024-07,257,54
MED0062,2024-08,317,81
MED0062,2024-09,294,72
MED0062,2024-10,279,68
MED0062,2024-11,243,58
MED0062,2024-12,282,63
MED0062,2025-01,336,68
MED0062,2025-02,345,75
MED0062,2025-03,228,49
MED0062,2025-04,324,84
MED0062,2025-05,298,57
MED0062,2025-06,379,84
MED0062,2025-07,310,66
MED0062,2025-08,322,68
MED0062,2025-09,342,78
MED0062,2025-10,277,58
MED0062,2025-11,316,57
MED0062,2025-12,310,70
MED0063,2024-01,663,153
MED0063,2024-02,639,158
MED0063,2024-03,648,144
MED0063,2024-04,786,181
MED0063,2024-05,790,215
MED0063,2024-06,650,151
MED0063,2024-07,653,132
MED0063,2024-08,655,159
MED0063,2024-09,533,111
MED0063,2024-10,607,146
MED0063,2024-11,588,128
MED0063,2024-12,572,148
MED0063,2025-01,671,167
MED0063,2025-02,616,161
MED0063,2025-03,614,153
MED0063,2025-04,672,157
MED0063,2025-05,740,160
MED0063,2025-06,633,159
MED0063,2025-07,577,126
MED0063,2025-08,609,151
MED0063,2025-09,561,135
MED0063,2025-10,563,128
MED0063,2025-11,592,142
MED0063,2025-12,610,147
MED0064,2024-01,190,21
MED0064,2024-02,161,18
MED0064,2024-03,171,18
MED0064,2024-04,164,18
MED0064,2024-05,192,25
MED0064,2024-06,200,23
MED0064,2024-07,162,20
MED0064,2024-08,183,22
MED0064,2024-09,183,25
MED0064,2024-10,177,21
MED0064,2024-11,163,18
MED0064,2024-12,202,25
MED0064,2025-01,180,20
MED0064,2025-02,215,23
MED0064,2025-03,218,25
MED0064,2025-04,146,17
MED0064,2025-05,165,19
MED0064,2025-06,216,25
MED0064,2025-07,159,18
MED0064,2025-08,144,16
MED0064,2025-09,153,18
MED0064,2025-10,187,22
MED0064,2025-11,170,20
MED0064,2025-12,177,18
MED0065,2024-01,187,29
MED0065,2024-02,210,33
MED0065,2024-03,189,32
MED0065,2024-04,248,39
MED0065,2024-05,197,35
MED0065,2024-06,206,36
MED0065,2024-07,203,37
MED0065,2024-08,226,32
MED0065,2024-09,198,34
MED0065,2024-10,199,35
MED0065,2024-11,167,29
MED0065,2024-12,183,34
MED0065,2025-01,204,38
MED0065,2025-02,197,35
MED0065,2025-03,231,40
MED0065,2025-04,186,34
MED0065,2025-05,205,35
MED0065,2025-06,198,31
MED0065,2025-07,195,33
MED0065,2025-08,209,38
MED0065,2025-09,175,32
MED0065,2025-10,172,32
MED0065,2025-11,164,29
MED0065,2025-12,178,35
MED0066,2024-01,123,28
MED0066,2024-02,110,23
MED0066,2024-03,152,35
MED0066,2024-04,144,37
MED0066,2024-05,172,37
MED0066,2024-06,163,38
MED0066,2024-07,160,33
MED0066,2024-08,130,32
MED0066,2024-09,136,34
MED0066,2024-10,133,26
MED0066,2024-11,124,30
MED0066,2024-12,121,27
MED0066,2025-01,125,24
MED0066,2025-02,159,34
MED0066,2025-03,124,25
MED0066,2025-04,158,28
MED0066,2025-05,168,34
MED0066,2025-06,137,25
MED0066,2025-07,135,27
MED0066,2025-08,155,33
MED0066,2025-09,147,28
MED0066,2025-10,128,28
MED0066,2025-11,149,30
MED0066,2025-12,128,26
MED0067,2024-01,423,89
MED0067,2024-02,464,92
MED0067,2024-03,473,96
MED0067,2024-04,387,78
MED0067,2024-05,348,73
MED0067,2024-06,484,110
MED0067,2024-07,385,91
MED0067,2024-08,364,87
MED0067,2024-09,339,65
MED0067,2024-10,375,82
MED0067,2024-11,382,78
MED0067,2024-12,432,96
MED0067,2025-01,414,105
MED0067,2025-02,420,89
MED0067,2025-03,405,93
MED0067,2025-04,404,103
MED0067,2025-05,439,112
MED0067,2025-06,425,103
MED0067,2025-07,409,93
MED0067,2025-08,365,80
MED0067,2025-09,330,77
MED0067,2025-10,464,106
MED0067,2025-11,401,99
MED0067,2025-12,387,95
MED0068,2024-01,362,47
MED0068,2024-02,376,45
MED0068,2024-03,337,42
MED0068,2024-04,376,49
MED0068,2024-05,384,49
MED0068,2024-06,364,49
MED0068,2024-07,356,45
MED0068,2024-08,307,40
MED0068,2024-09,357,48
MED0068,2024-10,290,35
MED0068,2024-11,356,49
MED0068,2024-12,279,38
MED0068,2025-01,382,45
MED0068,2025-02,374,43
MED0068,2025-03,401,56
MED0068,2025-04,413,59
MED0068,2025-05,323,39
MED0068,2025-06,365,45
MED0068,2025-07,336,40
MED0068,2025-08,344,41
MED0068,2025-09,326,43
MED0068,2025-10,321,41
MED0068,2025-11,316,44
MED0068,2025-12,364,45
MED0069,2024-01,503,93
MED0069,2024-02,439,105
MED0069,2024-03,511,114
MED0069,2024-04,504,134
MED0069,2024-05,477,123
MED0069,2024-06,521,130
MED0069,2024-07,468,104
MED0069,2024-08,433,87
MED0069,2024-09,431,91
MED0069,2024-10,452,84
MED0069,2024-11,480,123
MED0069,2024-12,428,109
MED0069,2025-01,499,107
MED0069,2025-02,448,91
MED0069,2025-03,524,131
MED0069,2025-04,561,107
MED0069,2025-05,553,123
MED0069,2025-06,547,112
MED0069,2025-07,529,116
MED0069,2025-08,414,92
MED0069,2025-09,388,97
MED0069,2025-10,468,89
MED0069,2025-11,467,90
MED0069,2025-12,461,99
MED0070,2024-01,1080,284
MED0070,2024-02,1146,320
MED0070,2024-03,1121,291
MED0070,2024-04,1079,269
MED0070,2024-05,1118,272
MED0070,2024-06,1025,265
MED0070,2024-07,1010,258
MED0070,2024-08,1044,276
MED0070,2024-09,846,231
MED0070,2024-10,1160,324
MED0070,2024-11,1162,334
MED0070,2024-12,1189,351
MED0070,2025-01,1025,294
MED0070,2025-02,971,240
MED0070,2025-03,1192,300
MED0070,2025-04,1009,288
MED0070,2025-05,1090,293
MED0070,2025-06,1004,243
MED0070,2025-07,969,303
MED0070,2025-08,953,271
MED0070,2025-09,832,235
MED0070,2025-10,1020,311
MED0070,2025-11,1127,286
MED0070,2025-12,1007,277
MED0071,2024-01,145,20
MED0071,2024-02,163,21
MED0071,2024-03,187,24
MED0071,2024-04,186,24
MED0071,2024-05,160,20
MED0071,2024-06,145,18
MED0071,2024-07,147,18
MED0071,2024-08,140,20
MED0071,2024-09,144,21
MED0071,2024-10,137,22
MED0071,2024-11,134,20
MED0071,2024-12,143,22
MED0071,2025-01,143,19
MED0071,2025-02,156,18
MED0071,2025-03,177,24
MED0071,2025-04,154,22
MED0071,2025-05,161,22
MED0071,2025-06,146,21
MED0071,2025-07,147,18
MED0071,2025-08,136,20
MED0071,2025-09,151,17
MED0071,2025-10,157,24
MED0071,2025-11,147,19
MED0071,2025-12,154,21
MED0072,2024-01,135,27
MED0072,2024-02,147,29
MED0072,2024-03,181,36
MED0072,2024-04,166,27
MED0072,2024-05,176,35
MED0072,2024-06,136,23
MED0072,2024-07,134,27
MED0072,2024-08,138,27
MED0072,2024-09,123,22
MED0072,2024-10,154,31
MED0072,2024-11,131,25
MED0072,2024-12,155,28
MED0072,2025-01,153,26
MED0072,2025-02,153,31
MED0072,2025-03,145,23
MED0072,2025-04,172,27
MED0072,2025-05,155,28
MED0072,2025-06,140,25
MED0072,2025-07,151,29
MED0072,2025-08,140,20
MED0072,2025-09,134,25
MED0072,2025-10,143,26
MED0072,2025-11,146,26
MED0072,2025-12,146,25
MED0073,2024-01,356,90
MED0073,2024-02,335,86
MED0073,2024-03,310,89
MED0073,2024-04,388,81
MED0073,2024-05,397,104
MED0073,2024-06,307,71
MED0073,2024-07,348,89
MED0073,2024-08,296,83
MED0073,2024-09,280,61
MED0073,2024-10,322,88
MED0073,2024-11,281,64
MED0073,2024-12,358,87
MED0073,2025-01,312,83
MED0073,2025-02,348,91
MED0073,2025-03,325,72
MED0073,2025-04,378,94
MED0073,2025-05,410,103
MED0073,2025-06,256,55
MED0073,2025-07,315,86
MED0073,2025-08,361,97
MED0073,2025-09,350,98
MED0073,2025-10,382,98
MED0073,2025-11,304,83
MED0073,2025-12,340,87
MED0074,2024-01,168,19
MED0074,2024-02,145,13
MED0074,2024-03,154,16
MED0074,2024-04,155,18
MED0074,2024-05,165,15
MED0074,2024-06,136,15
MED0074,2024-07,141,18
MED0074,2024-08,136,15
MED0074,2024-09,136,16
MED0074,2024-10,131,14
MED0074,2024-11,149,17
MED0074,2024-12,153,16
MED0074,2025-01,153,14
MED0074,2025-02,145,16
MED0074,2025-03,161,18
MED0074,2025-04,144,14
MED0074,2025-05,174,20
MED0074,2025-06,168,18
MED0074,2025-07,157,17
MED0074,2025-08,148,18
MED0074,2025-09,129,15
MED0074,2025-10,108,13
MED0074,2025-11,144,16
MED0074,2025-12,148,15
MED0075,2024-01,363,55
MED0075,2024-02,331,48
MED0075,2024-03,367,55
MED0075,2024-04,310,47
MED0075,2024-05,324,52
MED0075,2024-06,390,64
MED0075,2024-07,386,61
MED0075,2024-08,328,52
MED0075,2024-09,295,41
MED0075,2024-10,380,50
MED0075,2024-11,364,62
MED0075,2024-12,397,58
MED0075,2025-01,384,45
MED0075,2025-02,414,52
MED0075,2025-03,366,44
MED0075,2025-04,380,39
MED0075,2025-05,360,45
MED0075,2025-06,437,57
MED0075,2025-07,358,43
MED0075,2025-08,332,48
MED0075,2025-09,331,41
MED0075,2025-10,337,40
MED0075,2025-11,313,48
MED0075,2025-12,294,40
MED0076,2024-01,924,238
MED0076,2024-02,1061,298
MED0076,2024-03,1056,289
MED0076,2024-04,888,229
MED0076,2024-05,921,236
MED0076,2024-06,973,266
MED0076,2024-07,1029,287
MED0076,2024-08,908,276
MED0076,2024-09,939,255
MED0076,2024-10,696,195
MED0076,2024-11,979,256
MED0076,2024-12,1025,253
MED0076,2025-01,849,222
MED0076,2025-02,1033,273
MED0076,2025-03,990,233
MED0076,2025-04,1099,311
MED0076,2025-05,969,235
MED0076,2025-06,763,194
MED0076,2025-07,1027,265
MED0076,2025-08,913,263
MED0076,2025-09,949,227
MED0076,2025-10,1020,257
MED0076,2025-11,923,244
MED0076,2025-12,880,246
MED0077,2024-01,130,17
MED0077,2024-02,136,17
MED0077,2024-03,148,22
MED0077,2024-04,158,19
MED0077,2024-05,163,18
MED0077,2024-06,147,18
MED0077,2024-07,137,18
MED0077,2024-08,132,18
MED0077,2024-09,128,17
MED0077,2024-10,139,17
MED0077,2024-11,136,20
MED0077,2024-12,151,22
MED0077,2025-01,150,19
MED0077,2025-02,149,20
MED0077,2025-03,134,20
MED0077,2025-04,136,18
MED0077,2025-05,141,18
MED0077,2025-06,143,19
MED0077,2025-07,125,16
MED0077,2025-08,128,17
MED0077,2025-09,129,17
MED0077,2025-10,149,24
MED0077,2025-11,115,14
MED0077,2025-12,143,20
MED0078,2024-01,99,18
MED0078,2024-02,80,13
MED0078,2024-03,91,16
MED0078,2024-04,102,21
MED0078,2024-05,94,18
MED0078,2024-06,87,18
MED0078,2024-07,81,16
MED0078,2024-08,80,15
MED0078,2024-09,79,17
MED0078,2024-10,83,16
MED0078,2024-11,86,19
MED0078,2024-12,75,14
MED0078,2025-01,91,19
MED0078,2025-02,93,21
MED0078,2025-03,92,20
MED0078,2025-04,85,14
MED0078,2025-05,86,20
MED0078,2025-06,70,16
MED0078,2025-07,86,17
MED0078,2025-08,83,18
MED0078,2025-09,91,22
MED0078,2025-10,89,19
MED0078,2025-11,84,18
MED0078,2025-12,78,18
MED0079,2024-01,409,52
MED0079,2024-02,410,49
MED0079,2024-03,394,52
MED0079,2024-04,353,47
MED0079,2024-05,406,49
MED0079,2024-06,386,46
MED0079,2024-07,355,44
MED0079,2024-08,309,37
MED0079,2024-09,300,38
MED0079,2024-10,388,42
MED0079,2024-11,302,36
MED0079,2024-12,315,33
MED0079,2025-01,332,38
MED0079,2025-02,346,46
MED0079,2025-03,373,47
MED0079,2025-04,403,49
MED0079,2025-05,415,44
MED0079,2025-06,356,36
MED0079,2025-07,420,57
MED0079,2025-08,380,50
MED0079,2025-09,379,41
MED0079,2025-10,342,37
MED0079,2025-11,352,48
MED0079,2025-12,386,46
MED0080,2024-01,1019,171
MED0080,2024-02,1084,198
MED0080,2024-03,1157,209
MED0080,2024-04,1030,197
MED0080,2024-05,1045,200
MED0080,2024-06,1113,219
MED0080,2024-07,1009,164
MED0080,2024-08,1026,212
MED0080,2024-09,1007,175
MED0080,2024-10,997,216
MED0080,2024-11,1127,218
MED0080,2024-12,929,184
MED0080,2025-01,1120,246
MED0080,2025-02,1064,236
MED0080,2025-03,1106,181
MED0080,2025-04,1101,202
MED0080,2025-05,929,187
MED0080,2025-06,997,182
MED0080,2025-07,1068,232
MED0080,2025-08,999,203
MED0080,2025-09,956,187
MED0080,2025-10,1141,212
MED0080,2025-11,1028,217
MED0080,2025-12,1096,205
MED0081,2024-01,91,23
MED0081,2024-02,103,29
MED0081,2024-03,97,26
MED0081,2024-04,97,24
MED0081,2024-05,77,19
MED0081,2024-06,100,24
MED0081,2024-07,102,25
MED0081,2024-08,99,25
MED0081,2024-09,82,20
MED0081,2024-10,80,19
MED0081,2024-11,105,28
MED0081,2024-12,79,18
MED0081,2025-01,96,23
MED0081,2025-02,97,24
MED0081,2025-03,109,30
MED0081,2025-04,112,26
